2024-07-23 15:15:37,743 Created a socket
2024-07-23 15:16:15,875 Created a socket
2024-07-23 15:16:17,562 Created a socket
2024-07-23 15:16:19,230 Created a socket
2024-07-23 15:19:36,343 Created a socket
2024-07-23 15:20:34,745 Message sent: ID=1845, Data=bytearray(b'f\xfe\xc0\xfc\x7fQ\xf7#')
2024-07-23 15:20:34,847 Message sent: ID=1703, Data=bytearray(b'\xd9v\x03\x81\x86\xa6')
2024-07-23 15:20:34,948 Message sent: ID=1996, Data=bytearray(b'')
2024-07-23 15:20:35,048 Message sent: ID=1721, Data=bytearray(b'\x01p\xce\xa3\x88')
2024-07-23 15:20:35,150 Message sent: ID=636, Data=bytearray(b"\'\x14\xf7@[\xaa")
2024-07-23 15:20:35,251 Message sent: ID=1108, Data=bytearray(b'<;\x05k\xc1t')
2024-07-23 15:20:35,352 Message sent: ID=322, Data=bytearray(b'm\xa0\x87\xbc\xd3!;"')
2024-07-23 15:20:35,454 Message sent: ID=1003, Data=bytearray(b'\x02U=\xe0\x1b\x08\xe5@')
2024-07-23 15:20:35,555 Message sent: ID=565, Data=bytearray(b';\xaf')
2024-07-23 15:20:35,658 Message sent: ID=1188, Data=bytearray(b'')
2024-07-23 15:20:35,759 Message sent: ID=29, Data=bytearray(b')\x1cq\x84k')
2024-07-23 15:20:35,861 Message sent: ID=556, Data=bytearray(b'\xf7E\tP\xdck\x01')
2024-07-23 15:20:35,962 Message sent: ID=325, Data=bytearray(b'\x9b"\xea[x')
2024-07-23 15:20:36,063 Message sent: ID=236, Data=bytearray(b'\xb5VX\xea\xab')
2024-07-23 15:20:36,165 Message sent: ID=121, Data=bytearray(b'\xe3\xa9\x03\xdd\xf9\t')
2024-07-23 15:20:36,266 Message sent: ID=881, Data=bytearray(b'\x81K\xe7\xa7w$')
